n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr
7,65,5,1,483,1
8,92,5,0,-403,1
9,84,5,1,-500,1
11,20,6,1,454,1
12,97,4,0,-409,1
13,66,5,1,423,1
14,87,4,1,-416,1
15,96,5,1,430,1
17,35,4,1,-497,1
18,51,5,0,404,1
19,46,5,0,-441,1
20,96,5,0,-476,1
21,13,4,0,-490,1
22,77,4,0,-466,1
24,19,4,0,-444,1
25,73,4,1,466,1
27,67,6,0,481,1
28,55,5,1,488,1
29,1,5,1,425,1
30,99,6,0,486,1
32,81,5,0,407,1
33,14,4,0,-418,1
34,35,5,1,-402,1
35,39,4,0,-493,1
36,93,6,0,410,1
37,9,5,1,443,1
38,32,5,1,415,1
40,74,5,0,450,1
41,47,4,0,-409,1
42,86,4,0,-435,1
43,77,5,1,498,1
44,44,4,0,-471,1
46,63,4,1,-474,1
47,87,5,0,451,1
48,62,5,1,477,1
1,26,0,1,496,1
2,82,2,0,-409,1
3,48,2,0,-451,1
4,33,0,1,467,1
5,71,0,1,457,1
7,94,3,1,484,1
8,33,0,1,401,1
9,37,6,0,415,1
11,97,1,0,-403,1
12,65,0,1,433,1
13,35,0,1,441,1
14,81,1,0,-467,1
15,54,0,0,-407,1
17,94,0,0,-453,1
18,81,6,1,-475,1
19,89,6,0,496,1
20,96,0,0,-420,1
21,17,6,1,-497,1
22,64,1,1,468,1
24,91,1,1,423,1
25,33,0,1,492,1
27,23,0,0,-418,1
28,55,6,1,-450,1
29,46,0,0,-425,1
30,80,0,1,489,1
32,58,2,0,-486,1
33,39,0,0,-459,1
34,82,6,0,433,1
35,61,0,1,445,1
36,52,6,1,-470,1
37,88,2,1,413,1
38,15,0,1,458,1
40,29,0,1,467,1
41,67,6,1,-429,1
42,45,0,1,432,1
43,33,2,0,-403,1
44,13,0,0,-475,1
46,27,0,1,440,1
47,62,0,1,432,1
48,54,0,0,-418,1
1,91,6,0,-492,1
2,14,6,0,-499,1
3,10,6,0,-486,1
4,32,6,1,-424,1
5,78,6,1,485,1
7,83,6,1,402,1
8,37,6,1,454,1
9,84,6,0,497,1
11,10,6,1,415,1
12,81,6,1,466,1
13,87,6,1,463,1
14,43,6,1,467,1
15,21,6,0,-406,1
17,76,6,0,-402,1
18,14,6,1,-489,1
19,13,6,0,-433,1
20,36,6,1,422,1
21,71,6,1,459,1
22,78,6,1,-467,1
24,49,6,0,-407,1
25,33,6,1,448,1
27,77,6,0,400,1
28,3,6,0,-470,1
29,55,6,1,407,1
30,19,6,1,470,1
32,19,6,1,451,1
33,8,6,1,455,1
34,50,6,0,481,1
35,72,6,1,-473,1
36,9,6,0,-407,1
37,80,6,0,-423,1
38,35,6,1,473,1
40,54,6,0,-417,1
41,44,6,1,434,1
42,83,6,0,-408,1
43,36,6,1,492,1
44,84,6,0,-498,1
46,76,6,1,437,1
47,90,6,1,431,1
48,49,6,1,441,1
1,25,6,0,-490,1
2,97,2,1,468,1
3,24,5,0,-454,1
4,91,3,0,-434,1
5,39,4,0,-415,1
7,63,4,0,-487,1
8,11,6,0,-411,1
9,77,3,1,449,1
11,86,3,1,413,1
12,27,2,1,-410,1
13,8,6,0,-407,1
14,8,6,1,442,1
15,67,1,1,-405,1
17,77,0,0,477,1
18,46,1,0,442,1
19,70,0,1,-490,1
20,8,6,0,-486,1
21,52,3,1,494,1
22,50,1,0,408,1
24,24,1,0,466,1
25,96,0,0,455,1
27,97,0,0,423,1
28,93,0,0,400,1
29,10,6,0,-469,1
30,36,1,1,435,1
32,93,1,1,457,1
33,92,1,0,-498,1
34,42,2,0,-418,1
35,7,6,1,402,1
36,71,1,0,458,1
37,46,2,1,403,1
38,57,4,0,-427,1
40,64,2,0,-450,1
41,5,6,0,-417,1
42,44,5,0,-420,1
43,35,4,0,-497,1
44,89,2,0,-462,1
46,35,2,0,403,1
47,90,1,0,426,1
48,31,4,1,449,1
1,99,3,1,438,1
2,33,4,1,458,1
3,35,4,0,-439,1
4,36,4,1,449,1
5,10,5,1,473,1
7,82,2,0,486,1
8,68,2,0,-485,1
9,30,4,1,457,1
11,86,4,1,450,1
12,19,3,0,-479,1
13,33,3,0,-474,1
14,6,4,0,-440,1
15,30,4,1,449,1
17,66,3,0,481,1
18,96,2,1,469,1
19,33,3,0,-480,1
20,81,2,1,415,1
21,66,4,0,-459,1
22,49,2,0,471,1
24,92,4,0,401,1
25,70,3,0,427,1
27,9,6,1,420,1
28,30,5,0,-409,1
29,68,3,0,-491,1
30,80,3,1,495,1
32,86,3,0,-429,1
33,99,2,1,443,1
34,23,4,0,-405,1
35,27,4,1,-410,1
36,25,6,1,445,1
37,2,5,0,-402,1
38,34,2,0,-406,1
40,79,3,0,-408,1
41,11,4,1,490,1
42,86,4,1,-440,1
43,84,2,0,462,1
44,67,3,1,430,1
46,88,2,0,443,1
47,98,0,0,454,1
48,45,3,0,-469,1
1,33,1,1,439,1
2,70,6,0,458,1
3,73,2,1,450,1
4,73,2,1,428,1
5,77,2,0,-462,1
7,74,6,1,-429,1
8,13,2,1,454,1
9,75,2,1,493,1
11,85,6,0,463,1
12,32,2,1,456,1
13,63,2,0,-485,1
14,46,2,0,-484,1
15,39,2,0,-427,1
17,30,6,0,497,1
18,57,2,0,-425,1
19,73,6,0,500,1
20,26,1,1,470,1
21,45,6,0,477,1
22,18,2,1,450,1
24,18,2,0,-408,1
25,24,2,0,-429,1
27,61,2,1,462,1
28,25,2,0,-473,1
29,23,2,0,-408,1
30,48,2,1,441,1
32,33,2,0,-460,1
33,91,1,1,400,1
34,34,2,1,467,1
35,47,6,0,438,1
36,3,2,0,-418,1
37,99,6,1,-458,1
38,78,2,0,-408,1
40,4,2,0,-475,1
41,33,2,1,493,1
42,44,2,0,-424,1
43,24,6,1,-462,1
44,37,2,1,489,1
46,87,6,0,489,1
47,9,2,0,-445,1
48,85,6,1,-414,1
1,93,6,1,452,1
2,89,6,0,400,1
3,49,6,1,459,1
4,6,6,1,482,1
5,39,6,1,-478,1
7,54,6,0,-451,1
8,60,6,0,-412,1
9,62,6,1,-439,1
11,84,6,1,-442,1
12,39,6,0,-427,1
13,69,6,0,-409,1
14,8,6,1,411,1
15,89,6,0,-479,1
17,90,6,0,-474,1
18,66,6,0,495,1
19,85,6,1,-433,1
20,70,6,0,-441,1
21,64,6,1,-417,1
22,26,6,0,437,1
24,28,6,1,476,1
25,34,6,1,415,1
27,15,6,1,467,1
28,58,6,1,440,1
29,18,6,1,489,1
30,94,6,0,486,1
32,97,6,1,411,1
33,83,6,0,431,1
34,71,6,1,411,1
35,31,6,1,489,1
36,3,6,0,-486,1
37,1,5,0,-465,1
38,88,6,1,432,1
40,67,6,1,-497,1
41,84,6,1,-400,1
42,44,6,1,483,1
43,9,6,0,-421,1
44,37,6,0,-473,1
46,44,6,0,-415,1
47,95,6,0,407,1
48,36,6,0,-480,1
1,71,3,0,-426,1
2,38,4,1,458,1
3,12,5,1,480,1
4,45,6,0,416,1
5,41,6,0,407,1
7,18,3,1,463,1
8,2,3,0,-492,1
9,91,2,0,-469,1
11,3,6,1,-488,1
12,42,4,1,401,1
13,2,1,0,-444,1
14,53,3,0,-426,1
15,31,3,1,496,1
17,89,5,1,445,1
18,54,3,0,-407,1
19,26,3,1,472,1
20,85,5,1,408,1
21,11,1,0,-408,1
22,93,5,1,-406,1
24,62,4,1,447,1
25,44,4,0,-495,1
27,28,2,0,-450,1
28,53,3,0,-413,1
29,3,2,1,448,1
30,16,6,0,491,1
32,19,1,0,-498,1
33,10,1,1,441,1
34,89,5,1,437,1
35,62,3,1,444,1
36,1,0,0,-494,1
37,5,1,1,466,1
38,49,5,1,-481,1
40,50,5,0,-418,1
41,15,6,0,403,1
42,86,5,1,495,1
43,27,2,1,475,1
44,34,4,0,-471,1
46,70,1,0,-414,1
47,75,3,0,-474,1
48,27,1,0,-489,1
1,55,3,0,-442,1
2,14,2,1,493,1
3,1,2,1,486,1
4,32,2,0,-426,1
5,86,6,0,430,1
7,46,6,0,500,1
8,93,6,1,-412,1
9,33,3,0,-405,1
11,62,3,0,-469,1
12,96,6,0,409,1
13,94,6,1,-423,1
14,35,6,1,-459,1
15,1,3,1,459,1
17,11,3,1,500,1
18,30,4,1,404,1
19,34,3,0,-449,1
20,79,4,0,-455,1
21,80,5,0,-466,1
22,9,3,1,487,1
24,6,3,0,-439,1
25,39,3,0,-431,1
27,51,4,1,427,1
28,11,3,1,453,1
29,43,3,1,492,1
30,59,3,1,484,1
32,55,3,1,439,1
33,49,4,1,463,1
34,20,3,1,461,1
35,30,3,1,469,1
36,28,6,0,454,1
37,35,3,1,486,1
38,34,3,1,428,1
40,85,6,0,429,1
41,47,4,0,-441,1
42,13,3,0,-489,1
43,52,4,0,-495,1
44,25,3,0,-400,1
46,21,6,1,-423,1
47,83,6,0,478,1
48,64,4,0,-482,1
1,34,5,0,476,1
2,40,5,1,418,1
3,6,5,1,455,1
4,72,5,1,-469,1
5,31,5,0,-440,1
7,72,5,1,487,1
8,39,5,0,-402,1
9,15,5,0,-430,1
11,99,5,1,410,1
12,26,5,0,-418,1
13,77,5,1,499,1
14,78,5,0,-419,1
15,99,5,1,443,1
17,2,5,1,428,1
18,88,5,1,440,1
19,85,5,0,-435,1
20,44,6,0,-430,1
21,49,5,0,488,1
22,50,5,1,-492,1
24,86,5,1,487,1
25,58,5,0,-438,1
27,8,5,0,-463,1
28,83,5,1,406,1
29,73,5,0,-477,1
30,96,5,0,-471,1
32,27,5,0,-453,1
33,47,5,1,449,1
34,95,5,0,407,1
35,28,5,1,407,1
36,4,6,1,492,1
37,11,5,1,440,1
38,46,5,0,-448,1
40,33,5,0,479,1
41,73,5,0,-486,1
42,38,5,1,478,1
43,75,5,1,-430,1
44,98,5,1,448,1
46,2,5,0,-461,1
47,7,5,0,-447,1
48,42,5,1,417,1
1,34,5,1,427,1
2,8,3,1,424,1
3,21,3,1,433,1
4,89,6,0,500,1
5,29,4,1,481,1
7,49,5,0,-459,1
8,15,4,0,-468,1
9,33,4,1,414,1
11,76,6,0,443,1
12,80,6,1,435,1
13,96,6,1,-496,1
14,15,3,1,482,1
15,60,6,0,452,1
17,26,4,1,464,1
18,82,6,0,-480,1
19,21,4,0,-464,1
20,11,3,1,444,1
21,5,3,1,420,1
22,9,3,0,-482,1
24,61,5,0,-474,1
25,6,3,1,426,1
27,94,6,0,-405,1
28,29,4,1,494,1
29,23,4,1,402,1
30,11,3,0,-462,1
32,85,6,1,471,1
33,29,4,0,-435,1
34,94,6,0,456,1
35,32,6,1,498,1
36,92,6,0,-497,1
37,53,5,0,-471,1
38,29,4,1,441,1
40,12,3,1,464,1
41,34,4,0,-482,1
42,14,3,0,-472,1
43,46,5,0,-409,1
44,56,5,0,-480,1
46,32,4,1,430,1
47,78,6,0,480,1
48,76,6,0,-474,1
1,24,5,1,470,0
2,13,6,1,421,0
3,63,6,1,431,0
4,13,3,1,488,0
5,37,0,1,-415,0
7,78,4,1,460,0
8,17,3,1,474,0
9,13,2,0,-466,0
11,11,0,1,407,0
12,58,1,0,-410,0
13,77,5,1,411,0
14,74,6,1,431,0
15,41,6,1,487,0
17,96,6,0,406,0
18,74,6,1,466,0
19,99,6,1,403,0
20,65,2,0,-435,0
21,38,0,1,483,0
22,26,0,0,-478,0
24,30,1,1,482,0
25,84,6,1,476,0
27,89,1,0,-473,0
28,93,0,0,-462,0
29,91,0,1,-436,0
30,91,6,1,462,0
32,42,0,0,-482,0
33,14,1,0,-422,0
34,63,5,1,495,0
35,68,0,1,-472,0
36,21,2,0,-436,0
37,43,0,1,-446,0
38,99,6,0,472,0
40,99,0,0,-499,0
41,64,1,0,-469,0
42,27,0,1,-480,0
43,89,0,0,-486,0
44,69,3,1,426,0
46,80,2,1,476,0
47,89,3,1,402,0
48,53,4,1,465,0
1,62,5,0,-461,0
2,80,6,1,407,0
3,21,1,0,-459,0
4,25,3,1,497,0
5,1,1,1,401,0
7,43,5,1,470,0
8,14,2,1,479,0
9,62,6,0,439,0
11,32,4,1,445,0
12,18,6,1,-476,0
13,96,6,0,466,0
14,1,1,1,408,0
15,17,2,1,477,0
17,45,1,0,-493,0
18,63,6,0,-418,0
19,91,6,0,469,0
20,81,6,0,430,0
21,4,1,0,-458,0
22,36,4,1,482,0
24,73,6,1,-471,0
25,10,2,1,492,0
27,37,2,1,440,0
28,28,2,1,439,0
29,62,1,1,413,0
30,67,6,0,466,0
32,89,5,0,435,0
33,41,4,0,-428,0
34,58,6,0,478,0
35,26,3,1,497,0
36,52,1,1,444,0
37,19,2,0,-417,0
38,71,5,0,426,0
40,89,4,1,470,0
41,12,1,1,459,0
42,26,2,1,467,0
43,75,6,0,480,0
44,39,2,0,-497,0
46,54,3,1,416,0
47,71,4,0,-493,0
48,4,2,1,473,0
1,35,3,0,-418,0
2,12,5,1,417,0
3,71,3,1,461,0
4,18,2,0,-471,0
5,4,4,0,-400,0
7,23,4,1,441,0
8,95,2,0,480,0
9,1,6,0,-487,0
11,18,3,0,-456,0
12,61,2,0,-411,0
13,16,5,0,-403,0
14,13,3,0,-443,0
15,82,2,1,487,0
17,1,6,1,421,0
18,92,1,1,-423,0
19,93,1,0,-437,0
20,83,2,0,431,0
21,9,6,1,482,0
22,34,4,0,-452,0
24,34,4,1,500,0
25,81,2,1,-425,0
27,20,5,0,500,0
28,22,4,0,-440,0
29,3,6,1,482,0
30,28,5,0,-402,0
32,74,2,1,432,0
33,39,4,1,439,0
34,13,5,1,438,0
35,93,1,1,439,0
36,43,3,0,-417,0
37,99,0,0,-416,0
38,16,5,1,439,0
40,43,4,1,453,0
41,37,4,0,-446,0
42,11,5,1,481,0
43,17,5,1,464,0
44,80,1,1,495,0
46,94,1,0,450,0
47,30,4,0,-481,0
48,80,1,0,-482,0
1,84,4,0,478,0
2,48,5,1,445,0
3,98,0,1,-462,0
4,75,2,0,-412,0
5,39,6,1,489,0
7,65,0,1,-472,0
8,92,0,1,-490,0
9,52,6,0,498,0
11,33,3,0,493,0
12,12,6,1,455,0
13,99,4,1,491,0
14,34,3,0,453,0
15,96,4,0,-469,0
17,76,3,0,-421,0
18,64,5,0,450,0
19,1,2,1,439,0
20,87,4,1,-456,0
21,71,4,0,-400,0
22,25,3,0,-455,0
24,68,5,0,-415,0
25,20,4,1,414,0
27,5,2,1,491,0
28,6,1,1,461,0
29,53,4,1,435,0
30,46,4,0,-419,0
32,98,5,1,-465,0
33,87,4,1,433,0
34,28,2,0,-435,0
35,35,2,1,403,0
36,49,2,0,-436,0
37,75,5,0,-452,0
38,23,1,1,500,0
40,59,1,1,468,0
41,84,1,0,-457,0
42,82,5,0,-460,0
43,76,1,1,477,0
44,80,6,0,401,0
46,99,6,1,476,0
47,73,5,1,444,0
48,1,2,1,428,0
1,32,5,1,-470,0
2,67,6,0,-499,0
3,17,3,1,491,0
4,7,2,1,429,0
5,62,4,0,-444,0
7,15,2,0,-482,0
8,7,2,0,-480,0
9,93,5,1,-497,0
11,11,2,1,401,0
12,37,4,1,400,0
13,82,6,1,-434,0
14,56,5,1,444,0
15,26,3,1,441,0
17,90,5,0,-442,0
18,8,1,0,-454,0
19,63,5,1,416,0
20,54,4,0,479,0
21,70,5,1,436,0
22,50,4,0,-467,0
24,62,4,0,-466,0
25,72,6,0,485,0
27,74,5,1,444,0
28,32,2,0,-495,0
29,1,1,0,-498,0
30,91,5,1,471,0
32,40,4,1,421,0
33,39,4,0,-464,0
34,91,5,1,459,0
35,70,4,0,463,0
36,91,5,0,-496,0
37,51,2,1,418,0
38,85,4,0,-464,0
40,50,4,1,406,0
41,5,2,0,-497,0
42,82,6,1,-500,0
43,70,4,0,-449,0
44,48,4,0,-490,0
46,65,3,0,-416,0
47,48,4,0,-445,0
48,94,6,1,-486,0
1,7,6,1,403,0
2,95,1,0,-434,0
3,42,1,1,494,0
4,71,2,0,446,0
5,2,6,0,-496,0
7,76,2,0,-497,0
8,69,3,1,-418,0
9,66,4,1,499,0
11,66,2,1,481,0
12,87,2,1,453,0
13,15,5,1,489,0
14,21,5,0,-421,0
15,28,5,1,466,0
17,82,2,1,-459,0
18,23,5,0,-472,0
19,86,2,1,461,0
20,88,0,1,-407,0
21,87,3,1,498,0
22,84,0,1,-466,0
24,88,0,1,-462,0
25,53,5,1,474,0
27,88,1,1,-459,0
28,28,5,1,466,0
29,94,0,0,-461,0
30,94,0,0,491,0
32,40,4,1,426,0
33,3,6,1,474,0
34,43,3,1,482,0
35,10,5,1,461,0
36,65,1,0,-407,0
37,11,3,1,423,0
38,61,0,1,-407,0
40,64,2,1,471,0
41,66,2,0,-451,0
42,4,6,1,402,0
43,14,5,0,-407,0
44,99,0,1,-407,0
46,45,0,0,407,0
47,5,6,1,407,0
48,72,0,0,486,0
1,89,6,0,-401,0
2,71,3,0,437,0
3,34,6,0,-471,0
4,14,6,1,450,0
5,11,3,0,-438,0
7,17,0,0,-486,0
8,92,0,1,-435,0
9,99,2,1,453,0
11,71,4,1,401,0
12,89,3,1,495,0
13,16,3,0,418,0
14,24,4,0,480,0
15,80,5,0,-405,0
17,37,4,1,493,0
18,12,5,1,412,0
19,26,6,0,-444,0
20,89,6,1,414,0
21,34,4,1,456,0
22,66,6,1,410,0
24,29,6,1,479,0
25,85,6,1,-429,0
27,16,6,1,-408,0
28,7,6,1,-472,0
29,33,6,1,-495,0
30,12,6,1,427,0
32,48,6,0,424,0
33,5,6,1,434,0
34,97,6,0,-461,0
35,30,6,1,428,0
36,22,6,0,-447,0
37,11,6,1,470,0
38,48,6,1,477,0
40,68,6,1,-414,0
41,82,3,1,487,0
42,70,4,0,-438,0
43,60,0,1,464,0
44,66,5,0,-452,0
46,81,6,1,421,0
47,19,6,1,445,0
48,72,5,0,-498,0
1,86,0,0,446,0
2,29,2,1,-450,0
3,72,5,1,442,0
4,24,6,0,-404,0
5,18,6,1,425,0
7,72,6,0,-451,0
8,3,6,1,411,0
9,8,6,0,-489,0
11,39,0,0,413,0
12,98,3,0,-496,0
13,73,0,1,-405,0
14,83,3,1,446,0
15,75,0,0,478,0
17,77,6,1,412,0
18,62,0,1,-449,0
19,43,5,0,-455,0
20,42,0,1,-474,0
21,54,6,0,-467,0
22,90,5,1,411,0
24,27,6,0,-406,0
25,52,5,1,405,0
27,54,6,1,400,0
28,47,5,1,473,0
29,43,6,1,419,0
30,36,6,1,448,0
32,60,6,0,-475,0
33,96,3,1,-444,0
34,64,4,0,-452,0
35,49,6,1,417,0
36,18,6,1,472,0
37,30,6,0,-490,0
38,25,6,0,-427,0
40,52,5,1,404,0
41,36,6,1,474,0
42,47,0,0,488,0
43,54,6,0,-424,0
44,20,6,0,-425,0
46,55,0,1,406,0
47,68,6,0,-437,0
48,77,4,0,-493,0
1,28,1,0,-412,0
2,33,5,1,449,0
3,84,1,1,450,0
4,96,1,0,-467,0
5,40,1,0,-429,0
7,90,1,0,-450,0
8,32,1,1,-472,0
9,8,6,1,436,0
11,62,3,1,451,0
12,32,1,1,-402,0
13,22,3,0,403,0
14,80,1,1,-451,0
15,81,1,0,-483,0
17,71,5,1,410,0
18,86,3,1,-403,0
19,77,2,1,-467,0
20,10,5,0,454,0
21,36,5,1,412,0
22,73,5,1,488,0
24,17,5,1,425,0
25,40,5,0,486,0
27,98,1,1,-497,0
28,87,3,1,-467,0
29,17,1,0,-488,0
30,9,5,1,422,0
32,93,3,1,-464,0
33,19,1,0,-482,0
34,75,3,1,-494,0
35,85,2,0,495,0
36,97,3,1,426,0
37,27,1,0,-412,0
38,51,3,1,-411,0
40,37,4,1,496,0
41,44,2,0,-409,0
42,37,2,0,-467,0
43,98,4,0,480,0
44,33,5,1,490,0
46,1,5,1,410,0
47,9,1,0,-475,0
48,64,2,0,-437,0
1,19,6,1,492,0
2,96,3,0,464,0
3,50,4,1,437,0
4,85,2,0,-429,0
5,55,4,0,-419,0
7,32,5,0,-410,0
8,77,1,0,-452,0
9,73,6,0,499,0
11,6,4,0,-435,0
12,2,6,0,-478,0
13,77,2,1,462,0
14,5,6,1,422,0
15,1,6,1,462,0
17,65,3,0,-482,0
18,62,3,0,-491,0
19,29,1,0,435,0
20,41,2,0,428,0
21,75,2,1,-479,0
22,11,6,1,450,0
24,36,5,1,481,0
25,38,5,1,411,0
27,64,2,1,-413,0
28,1,6,0,-496,0
29,41,4,0,-480,0
30,36,5,0,-495,0
32,52,3,1,-443,0
33,28,3,0,-466,0
34,43,4,1,444,0
35,99,0,0,477,0
36,92,1,0,499,0
37,54,4,1,480,0
38,30,4,0,-477,0
40,42,4,1,465,0
41,69,2,0,423,0
42,70,3,1,465,0
43,13,5,1,451,0
44,24,6,0,-447,0
46,81,3,0,-438,0
47,87,2,1,412,0
48,84,3,0,-447,0
1,36,4,0,-473,0
2,49,5,1,407,0
3,91,3,1,496,0
4,25,6,0,444,0
5,26,6,0,-424,0
7,6,6,0,-420,0
8,14,6,1,454,0
9,14,0,1,474,0
11,11,0,0,-426,0
12,53,4,0,-465,0
13,79,2,1,460,0
14,30,0,1,463,0
15,15,0,0,-408,0
17,85,5,1,400,0
18,13,1,1,415,0
19,56,6,1,-436,0
20,59,1,0,-486,0
21,75,4,0,-405,0
22,97,6,0,478,0
24,3,6,0,479,0
25,93,4,0,-426,0
27,36,3,0,-445,0
28,56,5,0,423,0
29,41,1,1,470,0
30,57,5,1,-494,0
32,13,0,0,-446,0
33,2,0,0,-491,0
34,44,2,1,448,0
35,19,1,0,-403,0
36,28,1,1,429,0
37,77,4,1,477,0
38,56,6,0,486,0
40,42,3,0,-416,0
41,11,1,1,408,0
42,19,1,1,475,0
43,50,6,0,468,0
44,40,4,1,435,0
46,12,0,1,458,0
47,26,6,0,454,0
48,17,0,1,446,0
1,83,6,0,-458,0
2,81,6,0,-422,0
3,15,6,1,403,0
4,38,6,1,485,0
5,68,6,0,-461,0
7,33,6,0,-456,0
8,41,6,0,-461,0
9,13,6,1,-463,0
11,35,6,1,481,0
12,12,6,1,449,0
13,25,6,0,-423,0
14,34,6,1,497,0
15,45,6,0,-446,0
17,15,6,0,-453,0
18,48,6,0,-482,0
19,18,6,1,406,0
20,74,6,0,-443,0
21,91,6,0,-471,0
22,51,6,0,-427,0
24,27,6,0,-415,0
25,66,6,1,-428,0
27,19,6,1,453,0
28,1,6,1,423,0
29,35,6,1,496,0
30,98,6,0,438,0
32,6,6,0,-414,0
33,99,6,1,458,0
34,53,6,0,-440,0
35,8,6,0,-474,0
36,19,6,0,-489,0
37,18,6,0,-451,0
38,15,6,1,471,0
40,81,6,1,-424,0
41,77,6,1,-480,0
42,43,6,1,469,0
43,14,6,1,455,0
44,6,6,1,443,0
46,82,6,1,-413,0
47,9,6,1,440,0
48,60,6,1,440,0
1,79,4,1,431,0
2,23,2,0,-424,0
3,51,6,1,-424,0
4,49,2,0,-469,0
5,61,5,0,465,0
7,94,4,1,445,0
8,60,6,0,453,0
9,41,4,1,411,0
11,38,2,0,-440,0
12,60,1,1,450,0
13,13,0,1,404,0
14,58,4,1,478,0
15,19,1,0,-406,0
17,79,4,0,403,0
18,84,1,0,-413,0
19,9,0,0,-441,0
20,8,0,1,406,0
21,43,2,1,430,0
22,51,5,1,-431,0
24,34,1,0,-418,0
25,57,2,1,464,0
27,90,6,1,-425,0
28,45,1,0,-491,0
29,22,1,0,-446,0
30,86,2,0,-457,0
32,24,6,1,-434,0
33,28,0,0,-464,0
34,15,0,1,463,0
35,62,1,0,-451,0
36,13,0,0,-474,0
37,3,0,1,488,0
38,26,0,0,-431,0
40,64,4,1,466,0
41,93,5,0,-463,0
42,36,1,0,-489,0
43,68,2,1,422,0
44,60,2,0,-421,0
46,20,0,0,-460,0
47,9,0,0,-426,0
48,96,6,1,-492,0
1,32,0,1,492,0
2,82,6,1,-492,0
3,16,6,0,-491,0
4,24,6,0,-410,0
5,51,0,1,478,0
7,43,0,1,500,0
8,92,0,0,-401,0
9,1,0,0,-487,0
11,40,0,1,498,0
12,49,6,1,-423,0
13,7,0,0,-440,0
14,64,0,1,454,0
15,88,6,0,464,0
17,13,0,1,444,0
18,32,6,1,-447,0
19,59,0,0,-405,0
20,17,0,0,-400,0
21,5,0,1,414,0
22,65,6,1,-433,0
24,59,0,1,450,0
25,82,0,1,415,0
27,8,0,0,-422,0
28,7,0,0,-433,0
29,51,6,0,403,0
30,68,0,1,436,0
32,43,0,0,417,0
33,29,0,0,458,0
34,18,6,1,-407,0
35,81,0,0,455,0
36,64,0,0,-500,0
37,10,0,1,468,0
38,50,0,0,-430,0
40,19,0,0,-478,0
41,98,0,1,431,0
42,80,0,0,498,0
43,34,0,0,-450,0
44,68,0,0,-418,0
46,32,6,0,-473,0
47,14,0,0,-430,0
48,12,0,1,434,0
1,11,5,1,475,0
2,18,3,1,420,0
3,49,5,1,-438,0
4,95,5,1,-461,0
5,89,5,0,-423,0
7,2,2,1,455,0
8,95,5,0,-406,0
9,79,6,1,497,0
11,32,5,0,-414,0
12,32,5,0,-498,0
13,39,5,0,-496,0
14,18,4,0,-473,0
15,32,6,0,479,0
17,59,6,1,-480,0
18,75,5,0,-471,0
19,59,4,0,-457,0
20,62,3,0,-401,0
21,57,6,1,500,0
22,79,5,1,467,0
24,28,3,1,478,0
25,67,4,0,-429,0
27,25,5,0,-471,0
28,69,6,0,461,0
29,88,5,0,-490,0
30,55,5,1,462,0
32,22,3,0,-484,0
33,88,6,1,-451,0
34,47,4,0,-424,0
35,16,4,1,420,0
36,80,6,0,-444,0
37,69,4,1,405,0
38,56,5,0,-453,0
40,47,4,1,-428,0
41,8,6,0,441,0
42,31,6,1,495,0
43,82,4,0,-457,0
44,87,6,1,-425,0
46,48,5,1,481,0
47,62,5,0,446,0
48,80,5,1,433,0
1,89,6,0,-428,0
2,11,4,1,479,0
3,7,3,1,488,0
4,53,4,0,-479,0
5,74,2,1,444,0
7,40,5,1,-406,0
8,88,5,1,490,0
9,37,4,1,497,0
11,44,4,1,415,0
12,3,5,0,-486,0
13,66,3,1,-486,0
14,72,0,1,455,0
15,89,6,1,451,0
17,97,4,0,-416,0
18,82,3,1,-404,0
19,26,4,0,-408,0
20,62,4,1,423,0
21,77,5,0,-417,0
22,95,4,0,-408,0
24,89,6,0,498,0
25,32,4,0,-469,0
27,19,3,1,494,0
28,91,6,0,462,0
29,1,2,1,454,0
30,40,3,0,-426,0
32,23,3,1,492,0
33,16,3,0,-481,0
34,93,5,1,-445,0
35,36,3,1,448,0
36,14,3,1,473,0
37,74,2,0,-450,0
38,21,5,1,-413,0
40,2,2,0,-465,0
41,65,1,1,469,0
42,91,6,1,-403,0
43,88,6,0,409,0
44,30,3,0,-417,0
46,49,3,1,464,0
47,83,2,0,-403,0
48,97,3,0,-417,0
1,54,3,1,455,0
2,70,4,0,496,0
3,96,2,0,474,0
4,33,3,0,-487,0
5,48,3,1,400,0
7,36,0,0,-468,0
8,5,1,0,-435,0
9,74,3,0,-449,0
11,93,3,1,450,0
12,89,3,1,437,0
13,31,6,1,493,0
14,68,4,0,499,0
15,99,1,1,-434,0
17,57,4,1,492,0
18,28,6,0,458,0
19,44,4,1,435,0
20,75,3,1,431,0
21,87,3,0,-405,0
22,98,5,0,498,0
24,25,5,0,-427,0
25,5,6,0,-434,0
27,55,3,1,-467,0
28,80,3,1,462,0
29,16,3,0,-438,0
30,52,3,1,426,0
32,66,0,1,-481,0
33,10,1,0,-400,0
34,34,2,0,-474,0
35,81,2,1,454,0
36,93,0,0,-430,0
37,51,3,1,491,0
38,16,3,0,-420,0
40,36,0,0,-403,0
41,57,0,0,-433,0
42,9,0,0,-443,0
43,44,0,1,470,0
44,5,0,1,449,0
46,58,4,1,407,0
47,38,4,1,490,0
48,79,0,0,-492,0
1,90,6,1,-413,0
2,29,3,1,466,0
3,78,3,1,432,0
4,79,5,1,493,0
